,"4. In den Ruinen zwischen dem Tal und der Ebene",,,,,,
,,,,5. Auf der Insel rechts vom Piratenstrand,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
JHARKENDAR,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"Verfügbarkeit im Plugin
Pfad der Prüfungen",2 Plättchen,,,5 Teleporter,,,
,,,,,,,
,1. In der Truhe im linken Zweig im Adanos-Tempel,,,1. Bei der Einsiedlerhütte,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,2. In Kapitän Drakes Truhe,,,2. Am nördlichen Strand im Piratenlager,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,"3. Zur Gelehrtenbibliothek
(kostenlos nach dem Töten des Schamanen-Bosses vor der Bibliothek)",,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,4. Bei den Wassermagiern links vom Eingang zum Platz vom Teleporter aus,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,"5. Zur Vergessenen Schlucht
(kostenlos nach dem Töten des dortigen Warg-Bosses)",,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
MINENTAL,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"Verfügbarkeit im Plugin
Pfad der Prüfungen",8 Plättchen,,,11 Teleporter,,,
,,,,,,,
,"1. Im unterirdischen Durchgang, zwischen dem Pass und Marcos' Mine",,,1. Hinter der Holzbrücke am Pass,,,
,,,,,,,
,,,,"2. In der Burg zwischen Garonds Gebäude und dem Magiergebäude",,,
,,,,,,,
,2. Im Wachturm neben Cavalorns Hütte,,,3. Über dem gefrorenen Wasserfall,,,
,,,,,,,
,,,,4. Bei der verlassenen Krypta (Dort wo wir mit Milten zum Fokusstein gingen),,,
,,,,,,,
,3. Auf dem Regal im ersten Stock des Magiergebäudes in der Burg,,,,,,
,,,,"5. Pass der Freien Mine
(Schaltet sich kostenlos frei, wenn wir in diese Gebiete gehen mit der aktiven Quest ""Spione in der Freien Mine""",,,
,,,,,,,
,,,,,,,
,,,,,,,
,4. Auf der Lichtung über Darrion in Netbeks Lager,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,"6. Tempel des Träumenden
(Schaltet sich kostenlos frei, wenn wir Zugang von Ork-Häuptling Ur-Thrall erhalten)",,,
,5. Hinter der Brücke vor der Höhle des Schmerzes neben Xardas' Altem Turm,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,6. Auf dem Felsvorsprung mit dem Golem links von der Steinfestung,,,7. Vor Xardas' Altem Turm,,,
,,,,,,,
,,,,"8. Rechts hinter der Brücke, zwischen der Zerstörten Festung und der Steinfestung",,,
,,,,,,,
,,,,,,,
,7. In der Höhle mit Goblins über dem Meer Richtung Alte Mine,,,,,,
,,,,9. In Netbeks Lager (Kloster der Gestaltwandler),,,
,,,,,,,
,,,,"10. Kreols Turm
(Schaltet sich kostenlos frei, wenn wir das Gespräch mit Kreol in der Quest ""Erzmagier"" überleben)",,,
,,,,,,,
,8. Über dem Alten Bruderschaftslager am Ort des Fokussteins aus G1,,,,,,
,,,,,,,
,,,,,,,
,,,,11. Vor dem Alten Bruderschaftslager,,,
,,,,,,,
Adanos-Wüste,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"Die Wüste besitzt ein eingebautes Teleporter-System an allen wichtigen Orten.
Aktivieren können wir sie mit dem Fokusstein im Gebäude am Anfang der Location",,,,,,,
,,,,,,,
,,,,,,,
"Verfügbarkeit im Plugin
Pfad der Prüfungen",5 Plättchen,,,6 Teleporter,,,
,,,,,,,
,1. In der Kartenecke in den Ruinen mit Untoten,,,1. Gegenüber dem Eingang zur Location,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,2. In Karakusts Lager (Großer Kriecher im Loch in der Kartenmitte),,,2. Neben der kleinen Pyramide,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,3. Beim Respawn des Steinwächters/Fokusstein-Platz unweit des Lebensbaums,,,"3. Neben dem Ornament-Platz, unweit des großen Lochs in der Kartenmitte",,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,4. Bei den Feuerechsen,,,4. Im Kreis des Lebens,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,5. Beim roten Felsen bei der großen Pyramide,,,
,,,,,,,
,,,,,,,
,,,,,,,
,"Auf den Steinstufen des Tempels hinter dem Drachen Adanar
(außerhalb der Karte)",,,"Zu Adanars Tal
(Schaltet sich kostenlos frei, wenn wir die Adanos-Wüsten-Questlinie abschließen und zu Drache Adanar gelangen)",,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
ANDERE ORTE,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Orkstadt,,,,,,Alle Teleporter schalten sich nach dem Gespräch mit Farrok (Ork der den Durchgang zu Ur-Thrall bewacht) frei + zum Häuptling selbst nach dem Gespräch mit ihm,
,,,,,,,
,,,,,,,
,,,,,,,
Verstecktes Tal,,,,,,Teleporter dorthin schaltet sich nach dem ersten Gespräch mit Ashtar frei,
,,,,,,,
,,,,,,,
,,,,,,,
Eisige Orkberge,,,,,,"Plättchen befindet sich im zerstörten Turm, unweit der Festung
Stein befindet sich in der Mitte der Location und schaltet 4-5 Teleporter frei
(Teleporter zum blinden Magier nach dem Gespräch mit Odler)",
,,,,,,,
,,,,,,,
,,,,,,,
Fort Azgan,,,,,,Teleporter schalten sich nach dem Gespräch mit Lord Varus frei,
